TR:IB062:CellType,TR:antiCD3,TR:BDNF,TR:BN201,TR:gilenya,TR:H2O2,TR:rebif,TR:IFNG,TR:NaCl,TR:IL1A,TR:Teriflunomide,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:PolyIC,TR:conA,TR:S1P1,TR:TNFA,TR:vitD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1807.75,1207.75,6393,39057.3,2518.5,5602.75,14483.3,1332.5,658.5,411.5,1683,6158,1702,24908.8,505,724.5,2629.75
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3072,1936,5805.5,45560,2607,5335.5,27350,2458.5,1375,1349,2099,9153,4799,21118,2847.5,881.5,3449.5
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1062,632,2655,31458,1071,2343.5,19041,2184.5,857,777,1498,3012,862,10877,1325.5,607,1366
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2919.5,1060,5461,45491,1707,5314.5,18487,1756,580.5,474.5,2244,5139,1294.5,20310,422,722,5028
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8482.5,1256,7305,41152,2289,5338,19895,1947,574,384,1793.5,5953,1922,29035,461,619.5,2985.5
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2794,1019.5,5736,45594.5,1663,4427.5,19641,1996.5,609,509,1840.5,5454,1910.5,17875.5,529.5,618.5,1900
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2573,1163.5,8946,46310,2173,6421,23991.5,1998,3049.5,468,2641,6909,2139,21326,581,1787,3161
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2304,984,4428,36489,1374,3551,25180,1661.5,561,476.5,1518,4305,1080,16094,470.5,958,1760
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8320.5,1617.5,11471,42721,1767,3904,32797,2376,902,580,1740,4291.5,910,28076.5,1197,783,3158
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2391,1236,7873.5,38474,3256.5,6799,16162,1696,581.5,575,1779.5,6856,2190,28965,820,624.5,3109.5
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2492,1109.5,5509,34897,2166.5,5015,13585,1399,554,472.5,1581.5,5204,1264.5,26611,739,546,3571.5
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2417.5,1166,7709,44406,3110.5,6931,20229.5,1887,595,462.5,1814.5,7330,2716,27858,659.5,643,3381
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2488,1762,5774,44083,3816.5,7503,25261,2391,1223,1322.5,2002,8053,2562,22860.5,2575.5,915.5,3034
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2343,1325,8253.5,38013,3337,7778.5,18325.5,1667,596,346,1909,8304.5,2306,26738,713,673,4599
