TR:IB051:CellType,TR:antiCD3,TR:BDNF,TR:BN201,TR:gilenya,TR:H2O2,TR:rebif,TR:IFNG,TR:NaCl,TR:IL1A,TR:Teriflunomide,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:PolyIC,TR:conA,TR:S1P1,TR:TNFA,TR:vitD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3233,1826.25,6719,32217.5,3950,3689.5,21120.5,827.25,843.5,464,2663,4379,1428,29523.8,486.75,592.5,1570.5
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4355,2186,9716,40303,5470.5,4069,22770,1062.5,1135.5,514,3596,7870,3300,29022,722,657.5,1953
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4278,1599,5047,39322.5,4713,3335,22493,1082.5,935,372,1999,6186.5,1770.5,26161.5,606,693,1257
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4540,1697,4667,39542,4561,3878,22032,976.5,787,281,3547,5334,1011.5,27269,395.5,488,2152
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4628,1737,8815,40488,2927.5,2553.5,23139,1007.5,929,435,2128,5652,1128,27949.5,506,500,1295
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4699,1481.5,8971,38527,4677,3104.5,23624,1014.5,992.5,331,2155,6168,1711.5,31560,385,695,1262.5
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4736,1925,10429.5,42333,4740,4040,23773.5,1046.5,1380,411.5,4241,6892,1673.5,32367,450,812,1915.5
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4026,1613,9969.5,40672,4544.5,3299.5,19725,927,909,384.5,3737,5746,1267.5,27822,485,480,1706
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4686,1688,11754.5,25550,2217.5,2038,23693,729,1250,177,3337,2404,595.5,29968,458,654,1211
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2758,1645,5313,33152,4536,3372,22816,1202,1160.5,685.5,2439.5,4661,1698,31491,517,675,1690
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3599,1572,3574,30222,3401,2380.5,20832,1096,932.5,602,1988,3547,1234.5,20059.5,627.5,1051,1284
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3420,1887.5,7799.5,33175,4322,3975,23058.5,1222,1137.5,634.5,2430.5,4541.5,1791,32621,533,720,1769.5
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4197.5,1623,5203,30245,6019,5880,22263,963,880.5,397,2208.5,6016,1883.5,27626.5,358,561,1442
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4107.5,1706,7139,35389,4813.5,4224,20625,876.5,893.5,402,2939.5,6394,1989,30487,376.5,549,1381.5
