TR:IB059:CellType,TR:antiCD3,TR:BDNF,TR:BN201,TR:gilenya,TR:H2O2,TR:rebif,TR:IFNG,TR:NaCl,TR:IL1A,TR:Teriflunomide,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:PolyIC,TR:conA,TR:S1P1,TR:TNFA,TR:vitD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.115692353675057,0.82505121414755,0,0,0.651815514177782,0,0,0.342643972845714,0.733141198682658,0.885640276120281,0.744280981310094,0.625306517533068,0.862162021365605,0.101911285906024,0.99849962209548,0.738709867834834,0
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.981037501432978,0,0,0.926479892771555,0,0,0.979837457925371,0.97019257938238,0.980296164558867,0.959750419323511,0.925788446191796,0.918354440926039,0.662486338153785,0.999952971389107,0.962044053370658,0
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.768334750947673,0.88884969224968,0,0,0.516179683089507,0,0,0.930602493763206,0.852207022692898,0.945605137088003,0.650515708417505,0.405817085252298,0.554164515932846,0.402723576962425,0.999831834122823,0.653843009944752,0
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,NA,0,0,0,0,0,0,0,0.263820430690451,0,0,0,0,0,0,0
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0.496841795990283,0,0,0.211553078734504,0,0,0.356933468762566,0
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.430451060537923,0.467925866940066,0,0,0.273829913756211,0,0,0,0.964467657001906,0.772397226907263,0.978348313290698,0.000738019165197921,0.27435108901462,0.139559019372838,0.8,0.970689339864354,0
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.942649531733013,0.266831267417073,0,0,0.443008405825464,0,0,0.118129858792296,0.693259643066314,0,0.94644202986499,0.725865837864672,0.393668880096745,0,0.948146434512849,0.796536745692449,0
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.692691209138495,0.59919486811225,0,0,0,0,0,0.0122940254934813,0.481384961230748,0.581604916235328,0.22729262930528,0,0,0.546292403732481,0.995944277761995,0.592577670741794,0
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.263100530895904,0.663030418979709,0,0,0.651815514177782,0,0,0.705100569404532,0.517947090571682,0.77139590721256,0,0.209921077664018,0.375566213311595,0.391638732785314,0.998823146406144,0.629538706604763,0
