TR:IB020:CellType,TR:ANTICD3,TR:BDNF,TR:BN201,TR:GILENYA,TR:H2O2,TR:REBIF,TR:IFNG,TR:NACL,TR:IL1A,TR:TERIFLUNOMIDE,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:POLYIC,TR:CONA,TR:S1P1,TR:TNFA,TR:VITD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.669067166149566,0.887656873079645,0,0,0,0,0,0.43210365877059,0.857596806636644,0.745079797684053,0.708318060104625,0,0.773946396781328,0,0,0.546955683660417,0
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.369363953009758,0,0,0,0,0,0,0,0.737969621809581,0,0.413361634988635,0,0.172275101558086,0,0,0.00634201022926369,0
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.469503054577123,0,0,0,0,0,0.654721662741532,0.721229145747625,0.670874136044809,0,0,NA,0,0,0.281163692701974,0
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.701789579095599,0.808808334444208,0,0,0,0,0,0,0.377168963914411,0,0.907129837926223,0,0,0,0,0.519444136445395,0
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.291274012400951,0,0,0,0,0,0.5,0,0.411978330620059,0,0,0,0,0,0.858253248100125,0
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.569372270206154,0,0,0,0,0,0,0,0.997408083279714,0.19405823695559,0.995899496282801,0,0,0,0,0.975295987456835,0
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.580441188474158,0.5,0,0,0,0,0,0,0.992857371982069,0.802207555483278,0.5,0,0,0,0,0.700619264821614,0
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.665570783562563,0,0,0,0,0,0,0,0.803366031145781,0.207989333830337,0,0,NA,0,0,0.385078952806834,0
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.492868710744626,0.978297641522737,0,0,0,0,0,0.721179198152946,0.875265524057313,0.573200550758082,0.91768859519934,0,0.5,0,0,0.469134582536477,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.5,0,0,0,0,0,0,0,0,0.693007330578907,0.74493710665861,0,0,0,0,0.385078952806834,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.0874679301403628,0,0,0,0,0,0,0,0.965851068251659,0.263888587493774,0.997870378750748,0,0,0,0,0.47617138625453,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.92162599743085,0,0,0,0,0,0.752835103564865,0,0.567633619499174,0,0,0.532815414330456,0,0,0.483106340599919,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.741620560755,0.97174785159566,0,0,0,0,0,0.909032087663475,0.209287367495757,0.327563126213347,0,0,0.555585982415869,0,0,0.267552065243614,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.573237053104796,0.925705379977129,0,0,0,0,0,0.847668323628015,0.420907533192943,0.362421411425295,0.610063217512423,0,0.771147533045471,0,0,0.469134582536477,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.567044261829939,0.959972871596697,0,0,0,0,0,0.906428184106862,0.461895739523747,0.561973533283755,0.895010045366667,0,0.766974732585867,0,0,0.683057180262696,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.401359423185199,0.93165360428549,0,0,0,0,0,0.854937804708128,0.895038501601244,0.670874136044809,0.00748391140746167,0,0.786638624677115,0,0,0.815432911411519,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.115065628369598,0,0,0,0,0,0,0.788263346448118,0.354357844108682,0.263888587493774,0.785068136883422,0,0.567668565175845,0,0,0.659988347448748,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.851262091173332,0.972632133173972,0,0,0,0,0,0.937798405914355,0.509072722163743,0.59456184892847,0.941811765880242,0,0.660325499033236,0,0,0.5,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0.578675568422567,0,0,0,0,0,0.669878497769441,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.750483330852725,0.980369796752511,0,0,0,0,0,0.835128055982895,0.5,0.5,0,0,0.707426999011574,0,0,0.634511864473753,0
