TR:IB029:CellType,TR:ANTICD3,TR:BDNF,TR:BN201,TR:GILENYA,TR:H2O2,TR:REBIF,TR:IFNG,TR:NACL,TR:IL1A,TR:TERIFLUNOMIDE,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:POLYIC,TR:CONA,TR:S1P1,TR:TNFA,TR:VITD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.580454425886215,0.55564751245806,0,0,0.796872405309935,0,0.0767448433662428,0,0.659690008042291,0,0.926590985643233,0.902546927885115,0.950039148971988,0,0.65872107527268,0.167649426693296,0.633764652803567
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.77776045893382,0.1741042548004,0,0,0.580013444908034,0,0,0,0.577503806978502,0,0.5,0.5,0,0,0.541812215306544,0.5,0.627578484801407
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.307979510143079,0.465794615122993,0,0,0,0,0,0.5,0.0240402520869721,0,0.566458244880485,0,0,0,0.328404101755693,0.784128481066182,0.883098210346288
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.200385542984661,0,0,0.275891968849174,0,0,0.027123238257704,0,0,0,0,0,0,0.649794354291462,0,0.430525670880417
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.5,0.828286139781231,0,0,0.557204770407767,0,0,0.0148260381241098,0.742218027056149,0,0.521141706390966,0.284358911763862,0,0,0.790100486909822,0.822994723125768,0.423461969624217
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0.5,0,0,0.356127250948829,0.991046463795949,0,0.951140548764999,0,0,0,0.5,0.883116149009686,0.559290689661804
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.5,0,0,0,0,0.272988377310815,0,0.297880372502686,0,0.534653325658889,0,0,0,0.508731445695468,0.765805451927466,0.581011580526229
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.930838327184144,0.621152284432789,0,0,0,0,0.734379644889695,0,0.729339601665646,0,0.795413001646629,0,0,0,0.308415115798903,0.606558992393631,0.219391649260457
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.712188827601224,0,0,0.566461340318097,0,0.5,0.899106594108581,0.5,0,0,0.472534783024846,0.653759603336097,0,0.83582860298919,0.373189817992773,0
